"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"書","しょ","noun","END","u","1","KANJI","False","False","True"
"り","り","noun","END","a","1","り","True","False","False"
"角","つの","noun","END","START","0","KANJI","True","True","True"
"方","ほう","noun","g","START","0","KANJI","False","False","True"
"事","ごと","noun","END","i","1","KANJI","False","False","True"
"る","る","verb","END","o","1","る","True","False","False"
"前","ぜん","noun","END","o","1","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"旬","じゅん","noun","END","e","1","KANJI","False","False","True"
"判","ばん","noun","END","START","0","KANJI","True","True","True"
"う","う","verb","END","a","3","う","True","False","False"
"い","い","verb","k","o","1","む","True","False","False"
"浮","う","verb","k","START","0","ぶ","True","False","False"
"金","きん","noun","END","i","1","KANJI","False","False","True"
"在","ざい","noun","END","n","1","KANJI","False","False","True"
"考","かんが","verb","e","START","0","る","True","False","False"
"武","ぶ","noun","r","START","0","KANJI","False","False","True"
"故","こ","noun","END","i","1","KANJI","False","False","True"
"交","こう","noun","t","START","0","KANJI","False","False","True"
"対","たい","verb","s","START","0","る","True","False","False"
"定","てい","noun","END","i","1","KANJI","False","False","True"
"痛","いた","verb","m","START","0","る","True","False","False"
"名","な","noun","END","e","1","KANJI","False","False","True"
"ぐ","ぐ","verb","END","u","3","ぐ","True","False","False"
"ま","ま","noun","r","a","1","り","True","False","False"
"未","み","noun","j","START","0","KANJI","False","False","True"
"ぐ","ぐ","verb","END","a","1","ぐ","True","False","False"
"料","りょう","noun","END","n","1","KANJI","False","False","True"
"事","じ","noun","m","START","0","KANJI","False","False","True"
"身","しん","noun","END","n","1","KANJI","False","False","True"
"美","び","noun","END","u","1","KANJI","False","False","True"
"同","どう","noun","m","START","0","KANJI","False","False","True"
"て","て","verb","r","a","1","る","True","False","False"
"柄","がら","noun","END","a","1","KANJI","False","False","True"
"含","ふく","verb","m","START","0","る","True","False","False"
"い","い","adjective","END","a","1","い","True","False","False"
"う","う","verb","END","o","1","う","True","False","False"
"話","はなし","counter","END","START","0","KANJI","True","True","True"
"弾","だん","noun","r","START","0","KANJI","False","False","True"
"拍","はく","noun","s","START","0","KANJI","False","False","True"
"眠","ねむ","noun","r","i","1","り","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"学","がく","noun","END","n","1","KANJI","False","False","True"
"送","そう","noun","END","n","1","KANJI","False","False","True"
"盛","も","verb","r","START","0","る","True","False","False"
"減","げん","noun","END","i","1","KANJI","False","False","True"
"銀","ぎん","noun","k","START","0","KANJI","False","False","True"
"光","ひかり","noun","END","START","0","KANJI","True","True","True"
"つ","つ","adjective","END","a","1","つ","True","False","False"
"角","がく","noun","END","u","1","KANJI","False","False","True"
"し","し","expression","t","a","4","た","True","False","False"
"映","うつ","verb","s","START","0","す","True","False","False"
"苦","くる","verb","s","START","0","る","True","False","False"
"り","り","verb","a","o","1","る","True","False","False"
"大","たい","noun","h","START","0","KANJI","False","False","True"
"漁","りょう","noun","s","START","0","KANJI","False","False","True"
"科","か","noun","g","n","2","KANJI","False","False","True"
"じ","じ","noun","m","e","1","し","True","False","False"
"雇","やと","verb","u","START","0","う","True","False","False"
"進","しん","noun","d","START","0","KANJI","False","False","True"
"す","す","verb","END","a","2","す","True","False","False"
"爆","ばく","noun","d","START","0","KANJI","False","False","True"
"伝","つだ","noun","i","e","1","い","True","False","False"
"肉","にく","noun","END","a","1","KANJI","False","False","True"
"い","い","adjective","END","a","2","い","True","False","False"
"す","す","verb","END","a","3","す","True","False","False"
"怪","あや","adjective","s","START","0","い","True","False","False"
"編","あ","verb","m","START","0","む","True","False","False"
"交","こう","noun","s","START","0","KANJI","False","False","True"
"道","みち","noun","j","START","0","KANJI","False","False","True"
"球","きゅう","noun","END","i","1","KANJI","False","False","True"
"呂","ろ","noun","END","u","1","KANJI","False","False","True"
"い","い","adjective","END","i","4","い","True","False","False"
"り","り","noun","END","a","4","り","True","False","False"
"経","けい","noun","e","START","0","KANJI","False","False","True"
"無","む","noun","d","START","0","KANJI","False","False","True"
"山","ざん","noun","END","a","1","KANJI","False","False","True"
"る","る","verb","END","e","4","る","True","False","False"
"舞","ま","verb","u","i","1","う","True","False","False"
"様","よう","noun","END","i","1","KANJI","False","False","True"
"識","しき","noun","END","i","1","KANJI","False","False","True"
"犯","はん","noun","n","START","0","KANJI","False","False","True"
"交","こう","noun","s","START","0","KANJI","False","False","True"
"っ","っ","verb","k","u","1","む","True","False","False"
"ん","ん","expression","END","e","4","ん","True","False","False"
"作","さく","noun","END","i","1","KANJI","False","False","True"
"一","ひと","noun","k","START","0","KANJI","False","False","True"
"質","じち","noun","END","o","1","KANJI","False","False","True"
"る","る","verb","END","i","2","る","True","False","False"
"加","か","noun","s","START","0","KANJI","False","False","True"
"素","そ","noun","b","START","0","KANJI","False","False","True"
"鳴","な","verb","r","o","1","る","True","False","False"
"銅","どう","noun","k","START","0","KANJI","False","False","True"
"体","たい","noun","k","START","0","KANJI","False","False","True"
"共","きょう","noun","s","START","0","KANJI","False","False","True"
"道","どう","noun","END","u","1","KANJI","False","False","True"
"上","あ","expression","g","e","2","げ","True","False","False"
"抱","いだ","verb","k","START","0","く","True","False","False"
"覚","かく","noun","END","n","1","KANJI","False","False","True"
"干","ほ","verb","s","START","0","す","True","False","False"
"つ","つ","adjective","END","u","1","つ","True","False","False"
"掛","か","verb","k","i","2","る","True","False","False"
"合","あい","noun","END","a","1","KANJI","False","False","True"
"ま","ま","adjective","n","u","1","い","True","False","False"
"好","この","adjective","m","START","0","い","True","False","False"
"失","しつ","noun","END","n","1","KANJI","False","False","True"
"十","じゅう","noun","o","o","1","KANJI","False","False","True"
"開","かい","noun","h","START","0","KANJI","False","False","True"
"も","も","adjective","s","o","1","い","True","False","False"
"例","れい","noun","END","n","1","KANJI","False","False","True"
"詫","わ","noun","b","START","0","び","True","False","False"
"け","け","verb","r","u","1","る","True","False","False"
"何","なん","adjective","t","START","0","く","True","False","False"
"共","きょう","noun","s","START","0","KANJI","False","False","True"
"塾","じゅく","noun","END","START","0","KANJI","True","True","True"
"力","りょく","noun","END","n","1","KANJI","False","False","True"
"し","し","adjective","i","a","3","い","True","False","False"
"ま","ま","verb","s","a","1","す","True","False","False"
"伏","ふく","noun","END","i","1","KANJI","False","False","True"
"値","ね","noun","u","START","0","ち","True","False","False"
"炭","たん","noun","s","START","0","KANJI","False","False","True"
"す","す","verb","END","a","3","す","True","False","False"
"い","い","adjective","END","i","2","い","True","False","False"
"方","ほう","noun","k","u","1","KANJI","False","False","True"
"題","だい","noun","m","START","0","KANJI","False","False","True"
"り","り","noun","END","u","2","り","True","False","False"
"く","く","verb","END","o","3","く","True","False","False"
"つ","つ","verb","k","i","1","る","True","False","False"
"地","ち","noun","END","i","1","KANJI","False","False","True"
"冷","れい","noun","t","START","0","KANJI","False","False","True"
"頻","ひん","noun","p","START","0","KANJI","False","False","True"
"調","ちょう","noun","i","START","0","KANJI","False","False","True"
"実","み","noun","END","START","0","KANJI","True","True","True"
"統","とう","noun","g","START","0","KANJI","False","False","True"
"度","ど","noun","END","i","1","KANJI","False","False","True"
"鹿","か","adjective","r","a","1","い","True","False","False"
"常","じょう","noun","END","i","1","KANJI","False","False","True"
"細","さい","noun","k","START","0","KANJI","False","False","True"
"り","り","noun","k","u","1","れ","True","False","False"
