"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"理","り","noun","END","n","1","理","False","False","True"
"第","だい","noun","END","START","0","第","True","True","True"
"溶","と","verb","k","START","0","る","True","False","False"
"け","け","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"農","のう","noun","g","START","0","業","False","False","True"
"業","ぎょう","noun","END","u","1","業","False","False","True"
"診","しん","noun","d","START","0","断","False","False","True"
"断","だん","noun","END","n","1","断","False","False","True"
"譲","ゆず","verb","r","START","0","る","True","False","False"
"る","る","verb","END","u","1","る","True","False","False"
"栄","さか","verb","e","START","0","る","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"山","さん","noun","g","START","0","岳","False","False","True"
"岳","がく","noun","END","n","1","岳","False","False","True"
"降","ふ","verb","r","START","0","す","True","False","False"
"り","り","verb","d","u","1","す","True","False","False"
"出","だ","verb","s","i","2","す","True","False","False"
"す","す","verb","END","a","3","す","True","False","False"
"回","かい","noun","t","START","0","転","False","False","True"
"転","てん","noun","END","i","1","転","False","False","True"
"因","よ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"原","げん","noun","t","START","0","点","False","False","True"
"点","てん","noun","END","n","1","点","False","False","True"
"合","ごう","noun","k","START","0","格","False","False","True"
"格","かく","noun","END","u","1","格","False","False","True"
"再","さ","noun","r","START","0","年","False","False","True"
"来","らい","noun","n","a","1","年","False","False","True"
"年","ねん","noun","END","i","2","年","False","False","True"
"願","がん","noun","s","START","0","書","False","False","True"
"書","しょ","noun","END","n","1","書","False","False","True"
"回","かい","noun","s","START","0","送","False","False","True"
"送","そう","noun","END","i","1","送","False","False","True"
"六","むい","noun","k","START","0","日","False","False","True"
"日","か","noun","END","i","1","日","False","False","True"
"永","えい","noun","e","START","0","遠","False","False","True"
"遠","えん","noun","END","i","1","遠","False","False","True"
"蚊","か","noun","END","START","0","蚊","True","True","True"
"真","ま","noun","x","START","0","暗","True","False","False"
"っ","っ","noun","k","a","1","暗","True","False","False"
"暗","くら","noun","END","u","2","暗","True","False","False"
"奥","おく","noun","END","START","0","奥","True","True","True"
"制","せい","noun","d","START","0","度","False","False","True"
"度","ど","noun","END","i","1","度","False","False","True"
"六","むっ","numeric","t","START","0","つ","True","False","False"
"つ","つ","numeric","END","u","1","つ","True","False","False"
"芸","げい","noun","j","START","0","術","False","False","True"
"術","じゅつ","noun","END","i","1","術","False","False","True"
"映","うつ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","u","1","す","True","False","False"
"騒","さわ","adjective","g","START","0","い","True","False","False"
"が","が","adjective","s","a","1","い","True","False","False"
"し","し","adjective","i","a","2","い","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"来","らい","noun","g","START","0","月","False","False","True"
"月","げつ","noun","END","i","1","月","False","False","True"
"粘","ねば","noun","r","START","0","り","True","False","False"
"り","り","noun","END","a","1","り","True","False","False"
"区","く","noun","i","START","0","域","False","False","True"
"域","いき","noun","END","u","1","域","False","False","True"
"一","いち","noun","m","START","0","目","False","False","True"
"目","もく","noun","END","i","1","目","False","False","True"
"憎","にく","noun","s","START","0","み","True","False","False"
"し","し","noun","m","u","1","み","True","False","False"
"み","み","noun","END","i","2","み","True","False","False"
"弛","たる","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"統","とう","noun","s","START","0","制","False","False","True"
"制","せい","noun","END","u","1","制","False","False","True"
"児","こ","noun","END","START","0","児","True","True","True"
"縮","しゅく","noun","s","START","0","小","False","False","True"
"小","しょう","noun","END","u","1","小","False","False","True"
"合","ごう","noun","s","START","0","成","False","False","True"
"成","せい","noun","END","u","1","成","False","False","True"
"都","と","noun","END","START","0","都","True","True","True"
"写","うつ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","u","1","す","True","False","False"
"下","げ","noun","s","START","0","水","False","False","True"
"水","すい","noun","END","e","1","水","False","False","True"
"罵","ののし","verb","r","START","0","る","True","False","False"
"る","る","verb","END","i","1","る","True","False","False"
"正","しょう","noun","m","START","0","面","False","False","True"
"面","めん","noun","END","u","1","面","False","False","True"
"審","しん","noun","s","START","0","査","False","False","True"
"査","さ","noun","END","n","1","査","False","False","True"
"少","しょう","noun","s","START","0","々","False","False","True"
"々","しょう","noun","END","u","1","々","False","False","True"
"毎","まい","noun","n","START","0","日","False","False","True"
"日","にち","noun","END","i","1","日","False","False","True"
"大","おお","adverb","i","START","0","に","True","False","False"
"い","い","adverb","n","o","1","に","True","False","False"
"に","に","adverb","END","i","2","に","True","False","False"
"歩","ふ","noun","END","START","0","歩","True","True","True"
"所","しょ","noun","t","START","0","得","False","False","True"
"得","とく","noun","END","o","1","得","False","False","True"
"特","とく","noun","h","START","0","派","False","False","True"
"派","は","noun","END","u","1","派","False","False","True"
"不","ふ","noun","t","START","0","当","False","False","True"
"当","とう","noun","END","u","1","当","False","False","True"
"世","せ","noun","k","START","0","界","False","False","True"
"界","かい","noun","END","e","1","界","False","False","True"
"お","お","expression","d","START","0","に","True","False","False"
"大","だい","expression","j","o","1","に","True","False","False"
"事","じ","expression","n","i","2","に","True","False","False"
"に","に","expression","END","i","3","に","True","False","False"
"農","のう","noun","k","START","0","耕","False","False","True"
"耕","こう","noun","END","u","1","耕","False","False","True"
"受","う","verb","k","START","0","る","True","False","False"
"か","か","verb","r","u","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"属","ぞく","verb","s","START","0","る","True","False","False"
"す","す","verb","r","u","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"記","き","noun","n","START","0","入","False","False","True"
"入","にゅう","noun","END","i","1","入","False","False","True"
"帰","き","noun","k","START","0","京","False","False","True"
"京","きょう","noun","END","i","1","京","False","False","True"
"分","ぶん","noun","r","START","0","離","False","False","True"
"離","り","noun","END","n","1","離","False","False","True"
"飲","の","noun","m","START","0","物","True","False","False"
"み","み","noun","m","o","1","物","True","False","False"
"物","もの","noun","END","i","2","物","True","False","False"
